BN? True
BN? True
BN? True
BN? True
BN? True
BN? True
BN? True
BN? True
BN? True
BN? True
BN? True
BN? True
batchnorm BN
hidden 6
BN? True
/lfs/hyperturing1/0/echoi1/Random-SignNet/GINESignNetPyG/core/model.py:101: UserWarning: The use of `x.T` on tensors of dimension other than 2 to reverse their shape is deprecated and it will throw an error in a future release. Consider `x.mT` to transpose batches of matrices or `x.permute(*torch.arange(x.ndim - 1, -1, -1))` to reverse the dimensions of a tensor. (Triggered internally at ../aten/src/ATen/native/TensorShape.cpp:3675.)
  rand_out = F.linear(x_r.T.reshape(N*M, -1), self.weight[:, -1:], self.bias) #N*MxF
Epoch: 001, Train Loss: 0.6460, Val: -1.4277, Test: -1.4720, Seconds: 208.4771, Memory Peak: 35731 MB allocated, 45100 MB reserved.
Epoch: 100, Train Loss: 0.2219, Val: -0.2602, Test: -0.2115, Seconds: 211.5930, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 101, Train Loss: 0.2218, Val: -0.2210, Test: -0.2107, Seconds: 215.3828, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 102, Train Loss: 0.2078, Val: -0.2661, Test: -0.2107, Seconds: 209.8310, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 103, Train Loss: 0.2088, Val: -0.3428, Test: -0.2107, Seconds: 209.9980, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 104, Train Loss: 0.2054, Val: -0.2416, Test: -0.2107, Seconds: 209.9648, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 105, Train Loss: 0.2072, Val: -0.2392, Test: -0.2107, Seconds: 209.9902, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 106, Train Loss: 0.2031, Val: -0.2317, Test: -0.2107, Seconds: 212.1641, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 107, Train Loss: 0.2110, Val: -0.2123, Test: -0.2058, Seconds: 215.9204, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 108, Train Loss: 0.2327, Val: -0.2163, Test: -0.2058, Seconds: 211.1620, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 109, Train Loss: 0.2182, Val: -0.2119, Test: -0.2001, Seconds: 219.1639, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 110, Train Loss: 0.2057, Val: -0.2128, Test: -0.2001, Seconds: 210.3245, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 111, Train Loss: 0.2090, Val: -0.2605, Test: -0.2001, Seconds: 210.3703, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 112, Train Loss: 0.1963, Val: -0.2076, Test: -0.1948, Seconds: 217.3132, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 113, Train Loss: 0.1932, Val: -0.2602, Test: -0.1948, Seconds: 212.6891, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 114, Train Loss: 0.1979, Val: -0.2104, Test: -0.1948, Seconds: 210.9131, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 115, Train Loss: 0.1892, Val: -0.2311, Test: -0.1948, Seconds: 210.0532, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 116, Train Loss: 0.2110, Val: -0.2227, Test: -0.1948, Seconds: 213.0594, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 117, Train Loss: 0.2096, Val: -0.2296, Test: -0.1948, Seconds: 210.3872, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 118, Train Loss: 0.1969, Val: -0.2428, Test: -0.1948, Seconds: 210.3998, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 119, Train Loss: 0.2031, Val: -0.2184, Test: -0.1948, Seconds: 212.3254, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 120, Train Loss: 0.2031, Val: -0.2237, Test: -0.1948, Seconds: 212.2356, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 121, Train Loss: 0.2009, Val: -0.2654, Test: -0.1948, Seconds: 210.6702, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 122, Train Loss: 0.1878, Val: -0.2486, Test: -0.1948, Seconds: 210.2065, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 123, Train Loss: 0.1991, Val: -0.2147, Test: -0.1948, Seconds: 211.4914, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 124, Train Loss: 0.1873, Val: -0.2523, Test: -0.1948, Seconds: 211.8016, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 125, Train Loss: 0.1954, Val: -0.2559, Test: -0.1948, Seconds: 211.6822, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 126, Train Loss: 0.1843, Val: -0.2790, Test: -0.1948, Seconds: 212.5408, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 127, Train Loss: 0.1858, Val: -0.2110, Test: -0.1948, Seconds: 213.6753, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 128, Train Loss: 0.1813, Val: -0.2137, Test: -0.1948, Seconds: 211.6113, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 129, Train Loss: 0.1815, Val: -0.2248, Test: -0.1948, Seconds: 211.7269, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 130, Train Loss: 0.1943, Val: -0.2199, Test: -0.1948, Seconds: 211.5320, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 131, Train Loss: 0.1877, Val: -0.2616, Test: -0.1948, Seconds: 212.4460, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 132, Train Loss: 0.1889, Val: -0.2952, Test: -0.1948, Seconds: 210.7282, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 133, Train Loss: 0.1765, Val: -0.2228, Test: -0.1948, Seconds: 209.9926, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 134, Train Loss: 0.1762, Val: -0.2251, Test: -0.1948, Seconds: 211.8381, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 135, Train Loss: 0.1841, Val: -0.2353, Test: -0.1948, Seconds: 212.5659, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 136, Train Loss: 0.1745, Val: -0.2380, Test: -0.1948, Seconds: 210.7336, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 137, Train Loss: 0.1888, Val: -0.2414, Test: -0.1948, Seconds: 209.8140, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 138, Train Loss: 0.1901, Val: -0.2217, Test: -0.1948, Seconds: 209.4172, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 139, Train Loss: 0.1707, Val: -0.2492, Test: -0.1948, Seconds: 210.2480, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 140, Train Loss: 0.1720, Val: -0.3605, Test: -0.1948, Seconds: 210.9914, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 141, Train Loss: 0.1694, Val: -0.2046, Test: -0.1885, Seconds: 217.1828, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 142, Train Loss: 0.1712, Val: -0.2149, Test: -0.1885, Seconds: 209.1103, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 143, Train Loss: 0.1747, Val: -0.2122, Test: -0.1885, Seconds: 210.4641, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 144, Train Loss: 0.1749, Val: -0.2281, Test: -0.1885, Seconds: 212.7601, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 145, Train Loss: 0.1839, Val: -0.3002, Test: -0.1885, Seconds: 209.6874, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 146, Train Loss: 0.1750, Val: -0.2112, Test: -0.1885, Seconds: 210.2107, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 147, Train Loss: 0.1764, Val: -0.2976, Test: -0.1885, Seconds: 211.5089, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 148, Train Loss: 0.1797, Val: -0.2228, Test: -0.1885, Seconds: 209.5244, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 149, Train Loss: 0.1953, Val: -0.2470, Test: -0.1885, Seconds: 211.9012, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 150, Train Loss: 0.1715, Val: -0.2350, Test: -0.1885, Seconds: 212.3926, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 151, Train Loss: 0.1641, Val: -0.1988, Test: -0.1827, Seconds: 220.4152, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 152, Train Loss: 0.1681, Val: -0.1980, Test: -0.1770, Seconds: 217.0608, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 153, Train Loss: 0.1652, Val: -0.2019, Test: -0.1770, Seconds: 210.8045, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 154, Train Loss: 0.1765, Val: -0.2046, Test: -0.1770, Seconds: 210.4462, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 155, Train Loss: 0.1623, Val: -0.1955, Test: -0.1787, Seconds: 218.3705, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 156, Train Loss: 0.1527, Val: -0.2023, Test: -0.1787, Seconds: 211.1059, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 157, Train Loss: 0.1658, Val: -0.1996, Test: -0.1787, Seconds: 210.5258, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 158, Train Loss: 0.1647, Val: -0.2004, Test: -0.1787, Seconds: 210.1224, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 159, Train Loss: 0.1560, Val: -0.2348, Test: -0.1787, Seconds: 211.0347, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 160, Train Loss: 0.1603, Val: -0.1957, Test: -0.1787, Seconds: 212.3562, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 161, Train Loss: 0.1543, Val: -0.2031, Test: -0.1787, Seconds: 209.1932, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 162, Train Loss: 0.1577, Val: -0.1990, Test: -0.1787, Seconds: 208.3000, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 163, Train Loss: 0.1701, Val: -0.2202, Test: -0.1787, Seconds: 211.7421, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 164, Train Loss: 0.1571, Val: -0.2036, Test: -0.1787, Seconds: 211.3134, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 165, Train Loss: 0.1494, Val: -0.1984, Test: -0.1787, Seconds: 210.3158, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 166, Train Loss: 0.1629, Val: -0.2376, Test: -0.1787, Seconds: 210.4488, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 167, Train Loss: 0.1562, Val: -0.2079, Test: -0.1787, Seconds: 209.4249, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 168, Train Loss: 0.1551, Val: -0.1983, Test: -0.1787, Seconds: 211.5764, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 169, Train Loss: 0.1570, Val: -0.2105, Test: -0.1787, Seconds: 209.7348, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 170, Train Loss: 0.1459, Val: -0.2246, Test: -0.1787, Seconds: 210.6118, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 171, Train Loss: 0.1539, Val: -0.2225, Test: -0.1787, Seconds: 210.4367, Memory Peak: 36736 MB allocated, 45316 MB reserved.
Epoch: 172, Train Loss: 0.1554, Val: -0.1983, Test: -0.1787, Seconds: 209.8332, Memory Peak: 36736 MB allocated, 45316 MB reserved.
